HL7 Message Context,Concept Code,Concept Name,Preferred Concept Name,Code System,ARLN Data Element Identifer,ARLN Data element Name,ARLN Value Set Identifier,ARLN Value Set Name
SPM-4.1,258538002,Transudate sample (specimen),Transudate sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258537007,Surface swab (specimen),Surface swab,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258536003,Incubator swab (specimen),Incubator swab,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258535004,Floor swab (specimen),Floor swab,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258532001,Swab of inanimate object (specimen),Swab of inanimate object,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258531008,Wound swab (specimen),Wound swab,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258530009,Urethral swab (specimen),Urethral swab,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258529004,Throat swab (specimen),Throat swab,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258528007,Rectal swab (specimen),Rectal swab,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258527002,Anal swab (specimen),Anal swab,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258526006,Perianal swab (specimen),Perianal swab,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258525005,Perineal swab (specimen),Perineal swab,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258524009,Cervical swab (specimen),Cervical swab,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258523003,Vulval swab (specimen),Vulval swab,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258522008,Low vaginal swab (specimen),Low vaginal swab,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258521001,High vaginal swab (specimen),High vaginal swab,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258520000,Vaginal swab (specimen),Vaginal swab,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258519006,Female genital swab (specimen),Female genital swab,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258518003,Scrotal swab (specimen),Scrotal swab,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258517008,Shaft of penis swab (specimen),Shaft of penis swab,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258516004,Frenulum of penis swab (specimen),Frenulum of penis swab,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258515000,Coronal sulcus of penis swab (specimen),Coronal sulcus of penis swab,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258514001,Subpreputial swab (specimen),Subpreputial swab,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258513007,Prepuce swab (specimen),Prepuce swab,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258512002,Glans penis swab (specimen),Glans penis swab,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258511009,Penile urethral swab (specimen),Penile urethral swab,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258510005,Penis swab (specimen),Penis swab,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258509000,Male genital swab (specimen),Male genital swab,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258508008,Genital swab (specimen),Genital swab,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258507003,Swab of line insertion site (specimen),Swab of line insertion site,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258506007,Swab of drain insertion site (specimen),Swab of drain insertion site,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258505006,Skin ulcer swab (specimen),Skin ulcer swab,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258504005,Bacillus Calmette-Guerin site swab (specimen),BCG site swab,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258503004,Skin swab (specimen),Skin swab,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258502009,Pus swab (specimen),Pus swab,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258501002,Pernasal swab (specimen),Pernasal swab,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258500001,Nasopharyngeal swab (specimen),Nasopharyngeal swab,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258499005,Cough swab (specimen),Cough swab,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258498002,Conjunctival swab (specimen),Conjunctival swab,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258497007,Abscess swab (specimen),Abscess swab,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258496003,Ureteric stone sample (specimen),Ureteric stone sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258495004,Renal stone sample (specimen),Renal stone sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258494000,Pancreatic stone sample (specimen),Pancreatic stone sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258493006,Bladder stone sample (specimen),Bladder stone sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258492001,Gallstone sample (specimen),Gallstone sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258490009,Biliary stone sample (specimen),Biliary stone sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258489000,Slit skin smear (specimen),Slit skin smear,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258488008,Lymph node smear (specimen),Lymph node smear,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258487003,Fecal smear (specimen),Fecal smear,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258485006,Corneal scraping sample (specimen),Corneal scraping sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258484005,Postmortem tissue sample (specimen),Postmortem tissue sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258483004,Mucus sample (specimen),Mucus sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258482009,Vesicle fluid sample (specimen),Vesicle fluid sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258481002,Vaginal washout fluid sample (specimen),Vaginal washout fluid sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258480001,Transtracheal aspirate sample (specimen),Transtracheal aspirate sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258479004,Interstitial fluid specimen (specimen),Interstitial fluid specimen,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258476006,Subretinal fluid sample (specimen),Subretinal fluid sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258475005,Sinus washings (specimen),Sinus washings,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258474009,Sinus fluid sample (specimen),Sinus fluid sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258472008,Renal pelvis fluid sample (specimen),Renal pelvis fluid sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258471001,Prostatic massage fluid sample (specimen),Prostatic massage fluid sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258470000,Prostatic fluid sample (specimen),Prostatic fluid sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258469001,Pharyngeal washings (specimen),Pharyngeal washings,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258468009,Edema fluid sample (specimen),Edema fluid sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258467004,Nasopharyngeal washings (specimen),Nasopharyngeal washings,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258466008,Middle ear fluid sample (specimen),Middle ear fluid sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258465007,Lacrimal fluid sample (specimen),Lacrimal fluid sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258463000,Jejunal fluid sample (specimen),Jejunal fluid sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258462005,Ileostomy fluid sample (specimen),Ileostomy fluid sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258461003,Hydrocele fluid sample (specimen),Hydrocele fluid sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258459007,Gastric fluid sample (specimen),Gastric fluid sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258458004,Fistula fluid sample (specimen),Fistula fluid sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258457009,Fecal fluid sample (specimen),Fecal fluid sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258456000,Empyema fluid sample (specimen),Empyema fluid sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258455001,Drainage fluid sample (specimen),Drainage fluid sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258454002,Dialysate sample (specimen),Dialysate sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258453008,Cyst fluid sample (specimen),Cyst fluid sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258452003,Chylous fluid sample (specimen),Chylous fluid sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258451005,Cervical secretion sample (specimen),Cervical secretion sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258450006,Cerebrospinal fluid sample (specimen),Cerebrospinal fluid sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258448003,Bursa fluid sample (specimen),Bursa fluid sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258446004,Bronchial fluid sample (specimen),Bronchial fluid sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258444001,Aqueous humor sample (specimen),Aqueous humor sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258442002,Fluid sample (specimen),Fluid sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258441009,Exudate sample (specimen),Exudate sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258440005,Effusion sample (specimen),Effusion sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258439008,Discharge specimen (specimen),Discharge specimen,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258438000,Vitreous humor sample (specimen),Vitreous humor sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258437005,Vegetation from heart valve (specimen),Vegetation from heart valve,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258436001,Umbilical cord tissue sample (specimen),Umbilical cord tissue sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258435002,Tumor tissue sample (specimen),Tumor tissue sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258434003,Spun urinary sediment (specimen),Spun urinary sediment,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258433009,Smear sample (specimen),Smear sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258432004,Sebum sample (specimen),Sebum sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258431006,Scrapings (specimen),Scrapings,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258430007,Rectal snip sample (specimen),Rectal snip sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258429002,Rectal scrape sample (specimen),Rectal scrape sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258428005,Products of conception tissue sample (specimen),Products of conception tissue sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258426009,Placental membrane tissue sample (specimen),Placental membrane tissue sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258425008,Natural lens tissue (specimen),Natural lens tissue,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258424007,Heart valve tissue (specimen),Heart valve tissue,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258423001,Hair bulb sample (specimen),Hair bulb sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258422006,Gonad tissue (specimen),Gonad tissue,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258421004,Embryo biopsy sample (specimen),Embryo biopsy sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258420003,Cyst tissue (specimen),Cyst tissue,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258419009,Curettings (specimen),Curettings,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258418001,Burn tissue (specimen),Burn tissue,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258417006,Bone tissue sample (specimen),Bone tissue sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258415003,Biopsy sample (specimen),Biopsy sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258414004,Adipose tissue sample (specimen),Adipose tissue sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258412000,Oropharyngeal aspirate (specimen),Oropharyngeal aspirate,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258411007,Nasopharyngeal aspirate (specimen),Nasopharyngeal aspirate,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258407001,Abscess tissue (specimen),Abscess tissue,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,257261003,Swab (specimen),Swab,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,256912003,Red blood cell fluid sample (specimen),Red blood cell fluid sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,256889002,Breast cyst fluid sample (specimen),Breast cyst fluid sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,168145009,Lymph sample (specimen),Lymph sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,168141000,Nasal fluid sample (specimen),Nasal fluid sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,168140004,Peritoneal dialysate sample (specimen),Peritoneal dialysate sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,168139001,Peritoneal fluid sample (specimen),Peritoneal fluid sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,168138009,Gastric lavage aspirate sample (specimen),Gastric lavage aspirate sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,168137004,Gastric aspirate sample (specimen),Gastric aspirate sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,168136008,Colostomy fluid sample (specimen),Colostomy fluid sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,168121005,Miscellaneous samples (specimen),Miscellaneous samples,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,167913002,Bone marrow source (specimen),Bone marrow source,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,167877006,Toe joint synovial fluid (specimen),Toe joint synovial fluid,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,167876002,Foot joint synovial fluid (specimen),Foot joint synovial fluid,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,167875003,Ankle joint synovial fluid (specimen),Ankle joint synovial fluid,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,167874004,Knee joint synovial fluid (specimen),Knee joint synovial fluid,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,167873005,Hip joint synovial fluid (specimen),Hip joint synovial fluid,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,167872000,Finger joint synovial fluid (specimen),Finger joint synovial fluid,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,167871007,Hand joint synovial fluid (specimen),Hand joint synovial fluid,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,167870008,Wrist joint synovial fluid (specimen),Wrist joint synovial fluid,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,167869007,Elbow joint synovial fluid (specimen),Elbow joint synovial fluid,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,167868004,Shoulder joint synovial fluid (specimen),Shoulder joint synovial fluid,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,167867009,Multiple joint synovial fluid (specimen),Multiple joint synovial fluid,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,16235301000119101,Specimen from sentinel lymph node of breast (specimen),Specimen from sentinel lymph node of breast,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,16224371000119105,Nasal lavage fluid sample (specimen),Nasal lavage fluid sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,16224291000119101,Renal washings (specimen),Renal washings,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,16224251000119106,Papanicolaou smear sample (specimen),Papanicolaou smear sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,16224171000119108,Nasotracheal aspirate (specimen),Nasotracheal aspirate,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,16224131000119105,Specimen from mediastinal lymph node obtained by endotracheal aspiration biopsy (specimen),Specimen from mediastinal lymph node obtained by endotracheal aspiration biopsy,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,16224091000119108,Specimen from lymph node obtained by endotracheal aspiration biopsy (specimen),Specimen from lymph node obtained by endotracheal aspiration biopsy,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,16223971000119109,Synovial fluid specimen obtained by fine needle aspiration procedure (specimen),Synovial fluid specimen obtained by fine needle aspiration procedure,SCT,ad-113,Specimen_type,av-157,Coded specimen type
